gp_nr,mp_id,zpb,anlage,pv_label,label_source,pv_commissioning_date,has_meter,has_blank_pv_row,n_gigi_rows,pv_kwp,plz,ort,kanton
224148,,,,1.0,gigi_pv,2024-09-11,False,False,1,,6234,Triengen,LU
224211,,,,1.0,gigi_pv,,False,False,1,,5018,Erlinsbach,AG
224372,,,,1.0,gigi_pv,2024-04-03,False,False,1,,5242,Birr,AG
224437,,,,1.0,gigi_pv,2024-07-11,False,False,1,,5036,Oberentfelden,AG
224444,,,,1.0,gigi_pv,2024-10-11,False,False,1,,5000,Aarau,AG
224481,,,,1.0,gigi_pv,2024-08-21,False,False,1,,5400,Baden,AG
224532,,,,1.0,gigi_pv,2024-11-25,False,False,1,,4600,Olten,SO
224819,,,,1.0,gigi_pv,2024-07-25,False,False,1,31.32,4657,Dulliken,SO
224898,,,,1.0,gigi_pv,2024-10-30,False,False,1,,5620,Bremgarten AG,AG
225057,,,,1.0,gigi_pv,2024-08-09,False,False,1,,5034,Suhr,AG
225127,,,,1.0,gigi_pv,,False,False,2,,5443,Niederrohrdorf,AG
225186,,,,1.0,gigi_pv,2024-09-04,False,True,2,,4612,Wangen b. Olten,SO
225302,,,,1.0,gigi_pv,2024-11-22,False,False,1,,5452,Oberrohrdorf,AG
225364,,,,1.0,gigi_pv,2024-05-14,False,False,1,,5116,Schinznach Bad,AG
225438,,,,1.0,gigi_pv,2024-07-02,False,False,1,,5442,Fislisbach,AG
225594,,,,1.0,gigi_pv,2024-07-04,False,False,1,,5243,Mülligen,AG
225601,,,,1.0,gigi_pv,2024-07-17,False,False,1,,5033,Buchs AG,AG
225602,,,,1.0,gigi_pv,2024-08-23,False,False,2,,5033,Buchs AG,AG
225685,,,,1.0,gigi_pv,2024-04-29,False,False,1,,5630,Muri AG,AG
225852,,,,1.0,gigi_pv,2024-12-12,False,False,2,19.27,5620,Bremgarten AG,AG
225908,,,,1.0,gigi_pv,2025-06-14,False,False,1,,5603,Staufen,AG
225935,,,,1.0,gigi_pv,2024-04-29,False,False,1,,5611,Anglikon,AG
226011,166421,CH1011701234500000000000002134061,545933.0,1.0,gigi_pv,2026-07-09,True,True,2,,5425,Schneisingen,AG
226015,,,,1.0,gigi_pv,,False,False,3,,5082,Kaisten,AG
226022,,,,1.0,gigi_pv,2024-09-06,False,False,1,,5702,Niederlenz,AG
226026,,,,1.0,gigi_pv,2024-03-13,False,False,1,,4313,Möhlin,AG
226514,,,,1.0,gigi_pv,2024-07-22,False,False,1,,8919,Rottenschwil,AG
226549,,,,1.0,gigi_pv,2024-10-21,False,False,1,14.45,4542,Luterbach,SO
226644,,,,1.0,gigi_pv,2024-08-30,False,False,1,39.84,5430,Wettingen,AG
226751,,,,1.0,gigi_pv,2024-12-09,False,False,1,9.14,4802,Strengelbach,AG
226809,,,,,unlabeled,2024-07-29,False,False,1,,5610,Wohlen AG,AG
226885,,,,1.0,gigi_pv,2024-11-27,False,False,1,18.48,5032,Aarau Rohr,AG
227165,,,,1.0,gigi_pv,2024-07-03,False,True,2,,5603,Staufen,AG
227446,,,,1.0,gigi_pv,2024-07-02,False,False,1,,4323,Wallbach,AG
227509,27195,CH1011701234500000000000000510706,407551.0,,unlabeled,2026-01-16,True,True,1,,5113,Holderbank AG,AG
227577,,,,1.0,gigi_pv,2025-04-07,False,False,1,12.6,5034,Suhr,AG
227594,,,,1.0,gigi_pv,2024-09-06,False,False,1,,5412,Gebenstorf,AG
227658,,,,,unlabeled,,False,False,1,,5200,Brugg AG,AG
227804,,,,1.0,gigi_pv,2024-11-30,False,True,3,,5702,Niederlenz,AG
227805,,,,,unlabeled,,False,False,1,,5200,Brugg AG,AG
227913,93564,CH1011701234500000000000000545623,414712.0,,unlabeled,,True,True,1,,5426,Lengnau AG,AG
227957,,,,1.0,gigi_pv,2024-10-09,False,True,2,,5103,Möriken AG,AG
227963,,,,1.0,gigi_pv,,False,False,1,14.55,5000,Aarau,AG
227965,,,,1.0,gigi_pv,,False,False,1,4.95,5073,Gipf-Oberfrick,AG
227966,,,,1.0,gigi_pv,2024-12-20,False,False,1,,5032,Aarau Rohr,AG
228090,,,,1.0,gigi_pv,2024-06-30,False,False,1,,5034,Suhr,AG
228239,,,,1.0,gigi_pv,2024-11-25,False,False,1,,5452,Oberrohrdorf,AG
228382,,,,1.0,gigi_pv,2024-09-25,False,False,1,,5502,Hunzenschwil,AG
228384,,,,1.0,gigi_pv,2024-12-05,False,True,2,,5502,Hunzenschwil,AG
228750,,,,1.0,gigi_pv,2024-08-08,False,False,1,,5620,Bremgarten AG,AG
228764,,,,1.0,gigi_pv,2024-09-30,False,False,1,,5034,Suhr,AG
228831,153410,CH1011701234500000000000000536578,353292.0,1.0,gigi_pv,2025-03-28,True,False,1,14.69,8962,Bergdietikon,AG
228837,110865,CH1011701234500000000000000502924,459008.0,1.0,gigi_pv,2024-11-30,True,False,1,,5463,Wislikofen,AG
228933,,,,,unlabeled,,False,False,1,,4632,Trimbach,SO
229088,,,,1.0,gigi_pv,2025-03-31,False,False,1,24.03,5430,Wettingen,AG
229103,,,,1.0,gigi_pv,2024-11-18,False,False,1,,5272,Gansingen,AG
229264,,,,1.0,gigi_pv,2025-04-24,False,False,1,6.68,5200,Brugg AG,AG
229415,,,,,unlabeled,,False,False,1,,5107,Schinznach Dorf,AG
229434,,,,1.0,gigi_pv,,False,False,1,12.83,5430,Wettingen,AG
229547,,,,1.0,gigi_pv,,False,True,2,,5436,Würenlos,AG
229766,,,,1.0,gigi_pv,2024-11-20,False,False,1,8.36,5703,Seon,AG
230149,,,,1.0,gigi_pv,,False,False,1,,4310,Rheinfelden,AG
230807,,,,,unlabeled,,False,False,1,,5425,Schneisingen,AG
231749,,,,1.0,gigi_pv,,False,False,1,,5000,Aarau,AG
231791,,,,1.0,gigi_pv,2025-02-20,False,False,1,14.52,5034,Suhr,AG
231801,,,,1.0,gigi_pv,2025-05-20,False,False,1,14.08,5200,Brugg AG,AG
232018,,,,1.0,gigi_pv,2025-06-27,False,False,1,20.25,5430,Wettingen,AG
232339,,,,,unlabeled,,False,False,1,,5000,Aarau,AG
232359,,,,1.0,gigi_pv,2024-12-06,False,False,1,12.32,5726,Unterkulm,AG
232425,,,,,unlabeled,,False,False,1,,5452,Oberrohrdorf,AG
232749,,,,1.0,gigi_pv,,False,False,1,,4123,Allschwil,BL
232990,,,,,unlabeled,2025-03-20,False,False,1,,4600,Olten,SO
233086,,,,1.0,gigi_pv,2025-01-22,False,False,1,13.35,5073,Gipf-Oberfrick,AG
233087,,,,1.0,gigi_pv,2025-01-29,False,True,2,20.03,5212,Hausen AG,AG
233188,,,,1.0,gigi_pv,,False,False,1,108.45,4127,Birsfelden,BL
233298,,,,1.0,gigi_pv,2025-05-06,False,False,1,5.34,5605,Dottikon,AG
233381,,,,1.0,gigi_pv,2025-01-23,False,False,2,16.02,4652,Winznau,SO
234314,,,,1.0,gigi_pv,2025-04-04,False,False,1,14.69,5018,Erlinsbach,AG
234332,,,,1.0,gigi_pv,2025-04-08,False,False,1,15.13,5034,Suhr,AG
234572,,,,1.0,gigi_pv,2025-03-24,False,False,1,12.32,4614,Hägendorf,SO
234669,,,,1.0,gigi_pv,,False,False,1,8.46,5024,Küttigen,AG
235223,,,,,unlabeled,2025-06-02,False,False,1,,5614,Sarmenstorf,AG
235266,,,,,unlabeled,,False,False,1,,5303,Würenlingen,AG
235760,,,,1.0,gigi_pv,2025-05-02,False,False,1,14.1,5445,Eggenwil,AG
235970,,,,,unlabeled,,False,False,1,,5200,Brugg AG,AG
236035,,,,1.0,gigi_battery,2025-05-28,False,False,1,,4632,Trimbach,SO
236125,,,,1.0,gigi_pv,,False,False,1,35.2,4322,Mumpf,AG
236888,,,,1.0,gigi_pv,2025-05-01,False,False,1,0.0,5223,Riniken,AG
236992,,,,1.0,gigi_pv,2026-01-14,False,False,1,13.92,5103,Möriken AG,AG
237118,,,,,unlabeled,,False,False,1,,6265,Roggliswil,LU
237215,,,,1.0,gigi_pv,2025-07-11,False,False,1,13.63,5432,Neuenhof,AG
237552,,,,,unlabeled,,False,False,1,,4852,Rothrist,AG
237736,,,,1.0,gigi_battery,,False,False,1,,5062,Oberhof,AG
237900,,,,,unlabeled,,False,False,1,,5623,Boswil,AG
238020,,,,1.0,gigi_pv,2025-07-08,False,False,1,15.2,5412,Gebenstorf,AG
238140,,,,1.0,gigi_pv,,False,False,1,76.0,5000,Aarau,AG
238234,,,,1.0,gigi_pv,,False,True,6,,5000,Aarau,AG
238724,,,,,unlabeled,,False,False,1,,5033,Buchs AG,AG
238871,,,,1.0,gigi_pv,2025-10-07,False,False,1,11.28,5033,Buchs AG,AG
238878,,,,1.0,gigi_pv,,False,False,1,15.04,5037,Muhen,AG
238918,,,,1.0,gigi_pv,2025-08-19,False,True,2,17.86,5316,Leuggern,AG
239000,,,,1.0,gigi_pv,2025-08-11,False,False,1,0.0,5420,Ehrendingen,AG
239018,,,,1.0,gigi_pv,2025-12-19,False,False,1,17.205,5024,Küttigen,AG
239204,,,,1.0,gigi_pv,2025-10-03,False,True,2,13.95,5012,Schönenwerd,SO
239315,,,,1.0,gigi_pv,2025-10-06,False,False,1,13.02,5116,Schinznach Bad,AG
240050,,,,,unlabeled,2025-10-16,False,False,1,,5415,Nussbaumen AG,AG
240158,,,,1.0,gigi_pv,2025-11-19,False,False,1,22.1,5103,Wildegg,AG
240366,,,,,unlabeled,,False,True,1,,5035,Unterentfelden,AG
240425,,,,1.0,gigi_pv,2025-11-04,False,False,1,19.4,5712,Beinwil am See,AG
240458,,,,1.0,gigi_pv,,False,False,1,19.8,5303,Würenlingen,AG
240781,,,,1.0,gigi_pv,2025-11-07,False,False,1,11.875,5722,Gränichen,AG
240903,,,,,unlabeled,2026-05-08,False,True,1,,5033,Buchs AG,AG
241341,27352,CH1011701234500000000000000534828,350703.0,,unlabeled,,True,True,1,,5625,Kallern,AG
241353,,,,,unlabeled,2026-04-10,False,True,1,,5064,Wittnau,AG
241448,,,,1.0,gigi_pv,2025-11-28,False,False,1,13.16,5080,Laufenburg,AG
241564,,,,1.0,gigi_pv,,False,True,2,17.58,5725,Leutwil,AG
241633,,,,1.0,gigi_pv,2026-05-13,False,False,1,,5102,Rupperswil,AG
241981,,,,1.0,gigi_pv,2026-03-19,False,False,1,14.75,5436,Würenlos,AG
242130,,,,1.0,gigi_pv,2026-04-24,False,True,2,21.85,5210,Windisch,AG
243997,,,,,unlabeled,,False,True,1,,5015,Erlinsbach SO,SO
246881,,,,,unlabeled,,False,True,1,,5444,Künten,AG
552884,107150,CH1011701234500000000000002131698,542580.0,1.0,gigi_pv,2024-07-08,True,False,1,,5522,Tägerig,AG
553509,136016,CH1011701234500000000000002106992,522731.0,1.0,gigi_pv,2022-01-13,True,False,1,,4313,Möhlin,AG
553924,,,,,unlabeled,,False,True,1,,5074,Eiken,AG
555287,109231,CH1011701234500000000000002131976,542860.0,1.0,gigi_pv,2024-08-29,True,True,2,,5706,Boniswil,AG
556799,147428,CH1011701234500000000000002139063,552313.0,1.0,gigi_pv,,True,False,1,16.49,5113,Holderbank AG,AG
556837,162160,CH1011701234500000000000002128947,539275.0,1.0,gigi_pv,2024-03-26,True,False,1,,5236,Remigen,AG
558719,,,,1.0,gigi_battery,,False,True,2,,4310,Rheinfelden,AG
559816,,,,,unlabeled,,False,False,1,,5043,Holziken,AG
559868,,,,1.0,gigi_pv,2024-03-07,False,False,1,,5036,Oberentfelden,AG
561504,,,,1.0,gigi_pv,,False,False,2,,5040,Schöftland,AG
564900,,,,1.0,gigi_pv,2022-05-04,False,False,1,,5024,Küttigen,AG
568740,,,,,unlabeled,,False,False,1,0.0,5000,Aarau,AG
570021,,,,1.0,gigi_pv,2017-11-24,False,False,3,,5023,Biberstein,AG
571675,,,,,unlabeled,2023-08-31,False,False,1,,4805,Brittnau,AG
571758,,,,1.0,gigi_pv,2020-11-09,False,False,1,,4805,Brittnau,AG
571965,63347,CH1011701234500000000000002098374,513935.0,1.0,gigi_pv,2019-11-28,True,False,3,,5464,Rümikon AG,AG
572042,,,,,unlabeled,,False,False,1,,5070,Frick,AG
572761,,,,1.0,gigi_pv,2018-10-25,False,False,3,,8966,Oberwil-Lieli,AG
572795,,,,1.0,gigi_pv,2022-02-21,False,False,2,,4813,Uerkheim,AG
572837,,,,1.0,gigi_pv,2019-08-27,False,True,5,,5035,Unterentfelden,AG
573125,,,,,unlabeled,2018-11-05,False,False,1,,5102,Rupperswil,AG
573138,,,,1.0,gigi_pv,2019-03-04,False,False,2,,5616,Meisterschwanden,AG
573146,,,,1.0,gigi_pv,2024-07-09,False,False,1,,8918,Unterlunkhofen,AG
573200,,,,1.0,gigi_pv,2018-12-07,False,False,1,,5022,Rombach,AG
573250,,,,1.0,gigi_pv,2019-10-24,False,False,1,,5000,Aarau,AG
573343,,,,,unlabeled,2019-07-10,False,False,1,,5000,Aarau,AG
573411,,,,1.0,gigi_pv,,False,False,1,,5024,Küttigen,AG
573459,,,,1.0,gigi_pv,2019-04-12,False,False,3,,5102,Rupperswil,AG
573469,,,,1.0,gigi_pv,2019-05-03,False,False,3,,5000,Aarau,AG
573484,,,,1.0,gigi_pv,2020-01-30,False,False,3,,5033,Buchs AG,AG
573525,,,,1.0,gigi_pv,,False,False,2,,5024,Küttigen,AG
573526,,,,1.0,gigi_pv,,False,False,1,,5024,Küttigen,AG
573527,,,,1.0,gigi_pv,,False,True,4,,5036,Oberentfelden,AG
573962,,,,1.0,gigi_pv,2019-07-02,False,False,2,,5024,Küttigen,AG
574477,,,,1.0,gigi_pv,2019-07-30,False,False,4,,5276,Wil AG,AG
574487,,,,1.0,gigi_pv,,False,False,2,,5000,Aarau,AG
574685,,,,1.0,gigi_pv,2019-10-16,False,False,3,,4322,Mumpf,AG
574773,,,,1.0,gigi_pv,2020-01-22,False,False,1,,8903,Birmensdorf ZH,ZH
574802,,,,1.0,gigi_pv,2019-10-18,False,True,2,,4663,Aarburg,AG
574845,,,,1.0,gigi_pv,2019-10-24,False,False,1,,8916,Jonen,AG
575102,,,,1.0,gigi_pv,2020-04-23,False,False,3,,4654,Lostorf,SO
575120,,,,1.0,gigi_pv,2019-10-23,False,False,3,21.6,5062,Oberhof,AG
575135,,,,1.0,gigi_pv,2019-10-23,False,True,3,,5012,Eppenberg,SO
575209,,,,1.0,gigi_pv,2025-05-08,False,False,1,14.08,5012,Schönenwerd,SO
575339,,,,1.0,gigi_pv,2020-03-05,False,True,2,,4652,Winznau,SO
575427,,,,,unlabeled,,False,False,1,,5036,Oberentfelden,AG
575539,,,,1.0,gigi_pv,2020-06-25,False,False,1,,5012,Schönenwerd,SO
575578,,,,1.0,gigi_pv,2020-04-08,False,False,2,,5212,Hausen AG,AG
576050,,,,1.0,gigi_pv,2021-09-13,False,False,2,,5600,Lenzburg,AG
576463,,,,1.0,gigi_pv,2020-02-28,False,False,1,,5082,Kaisten,AG
576503,,,,1.0,gigi_pv,2020-04-17,False,False,1,,5723,Teufenthal AG,AG
576527,,,,1.0,gigi_pv,,False,False,1,,5600,Lenzburg,AG
576543,,,,1.0,gigi_pv,2021-09-23,False,False,1,,5723,Teufenthal AG,AG
576552,,,,1.0,gigi_pv,2020-02-20,False,False,2,,5742,Kölliken,AG
576554,,,,1.0,gigi_pv,2019-11-19,False,False,2,,5723,Teufenthal AG,AG
576618,,,,1.0,gigi_pv,2024-01-31,False,False,3,,5600,Lenzburg,AG
576627,,,,1.0,gigi_pv,,False,False,1,,5116,Schinznach Bad,AG
576824,,,,1.0,gigi_pv,2020-05-07,False,True,4,,5610,Wohlen AG,AG
576846,,,,1.0,gigi_pv,,False,False,1,,4852,Rothrist,AG
576898,,,,1.0,gigi_pv,,False,False,1,,5315,Böttstein,AG
576915,,,,1.0,gigi_pv,2020-02-05,False,False,2,,5442,Fislisbach,AG
577018,,,,1.0,gigi_pv,2022-04-11,False,False,1,,5600,Lenzburg,AG
577138,,,,1.0,gigi_pv,,False,False,1,,5213,Villnachern,AG
577310,,,,1.0,gigi_pv,2020-03-25,False,False,2,,4655,Stüsslingen,SO
577538,,,,1.0,gigi_pv,2024-08-09,False,False,1,,5200,Brugg AG,AG
577847,,,,1.0,gigi_pv,2020-11-19,False,False,1,,5212,Hausen AG,AG
577919,,,,1.0,gigi_pv,2020-05-29,False,False,2,,5442,Fislisbach,AG
578058,,,,1.0,gigi_pv,2021-08-09,False,False,1,,4852,Rothrist,AG
578360,,,,1.0,gigi_pv,,False,False,1,,5742,Kölliken,AG
578387,,,,1.0,gigi_pv,2024-09-09,False,False,1,,4323,Wallbach,AG
578447,,,,,unlabeled,2020-05-22,False,False,1,,8907,Wettswil,ZH
578634,,,,1.0,gigi_pv,2021-08-05,False,False,1,,5620,Bremgarten AG,AG
578673,,,,1.0,gigi_pv,2020-06-04,False,True,3,,5712,Beinwil am See,AG
578756,,,,1.0,gigi_pv,2024-08-09,False,False,1,,5452,Oberrohrdorf,AG
578973,,,,1.0,gigi_pv,2020-09-09,False,False,1,,4712,Laupersdorf,SO
578994,,,,1.0,gigi_pv,2020-09-11,False,False,1,,5103,Möriken-Wildegg,AG
579050,,,,,unlabeled,,False,False,1,,5507,Mellingen,AG
579448,,,,,unlabeled,2025-10-03,False,False,1,,5603,Staufen,AG
579508,,,,1.0,gigi_pv,2020-04-27,False,False,2,,5032,Aarau Rohr,AG
579764,,,,1.0,gigi_pv,2020-10-19,False,False,1,,5610,Wohlen AG,AG
579842,,,,1.0,gigi_pv,2020-08-19,False,True,2,,5018,Erlinsbach,AG
579972,,,,1.0,gigi_pv,2023-11-13,False,False,1,,5036,Oberentfelden,AG
580281,,,,1.0,gigi_pv,,False,False,1,,5070,Frick,AG
580601,,,,1.0,gigi_pv,2021-05-06,False,False,1,,4310,Rheinfelden,AG
580767,,,,1.0,gigi_pv,2024-10-17,False,False,1,,4312,Magden,AG
580866,,,,1.0,gigi_pv,2020-12-01,False,False,2,,5442,Fislisbach,AG
582164,162934,CH1011701234500000000000000587875,392084.0,,unlabeled,2025-06-02,True,False,1,,5614,Sarmenstorf,AG
582891,,,,1.0,gigi_pv,2020-09-17,False,True,4,,5722,Gränichen,AG
582940,,,,,unlabeled,2020-11-15,False,False,1,,5452,Oberrohrdorf,AG
583071,,,,1.0,gigi_pv,,False,False,1,,5040,Schöftland,AG
583323,,,,1.0,gigi_pv,2020-12-02,False,False,3,21.6,4303,Kaiseraugst,AG
583327,,,,1.0,gigi_pv,2021-02-05,False,False,1,,5242,Lupfig,AG
583431,,,,,unlabeled,2020-11-03,False,False,1,,5442,Fislisbach,AG
583547,,,,1.0,gigi_pv,2020-10-21,False,False,1,,5728,Gontenschwil,AG
583817,,,,1.0,gigi_pv,,False,False,1,13.35,5605,Dottikon,AG
583987,,,,1.0,gigi_pv,2021-05-31,False,False,2,,5024,Küttigen,AG
584041,,,,1.0,gigi_pv,2021-03-17,False,False,1,,5443,Niederrohrdorf,AG
584196,,,,1.0,gigi_pv,2020-12-14,False,False,1,,5623,Boswil,AG
584301,,,,1.0,gigi_pv,2021-04-21,False,False,4,,8966,Oberwil-Lieli,AG
584353,,,,1.0,gigi_pv,,False,False,1,,5024,Küttigen,AG
584406,,,,1.0,gigi_pv,2021-02-24,False,True,3,,5033,Buchs AG,AG
584523,,,,1.0,gigi_pv,,False,False,1,,5054,Moosleerau,AG
584595,,,,1.0,gigi_pv,2021-05-20,False,False,1,,5103,Möriken AG,AG
584849,,,,,unlabeled,,False,False,1,,5022,Rombach,AG
584939,,,,1.0,gigi_pv,,False,False,1,,5512,Wohlenschwil,AG
585660,116778,CH1011701234500000000000002130427,541298.0,1.0,gigi_pv,2024-03-14,True,False,1,,4322,Mumpf,AG
585704,147416,CH1011701234500000000000002099033,514655.0,1.0,gigi_pv,2020-04-16,True,False,1,,5312,Döttingen,AG
585704,147413,CH1011701234500000000000002099030,514652.0,1.0,gigi_pv,2020-04-16,True,False,1,,5312,Döttingen,AG
585704,147417,CH1011701234500000000000002099034,514656.0,1.0,gigi_pv,2020-04-16,True,False,1,,5312,Döttingen,AG
585733,,,,1.0,gigi_pv,,False,False,1,,8905,Arni AG,AG
585999,,,,1.0,gigi_pv,,False,False,1,,5028,Ueken,AG
586106,,,,1.0,gigi_pv,2021-05-18,False,False,3,,5000,Aarau,AG
586117,,,,1.0,gigi_pv,,False,False,1,,5312,Döttingen,AG
586141,,,,1.0,gigi_pv,,False,False,1,,5443,Niederrohrdorf,AG
586707,,,,,unlabeled,,False,False,1,,8957,Spreitenbach,AG
587410,,,,1.0,gigi_pv,2021-06-15,False,False,1,,4652,Winznau,SO
587669,,,,1.0,gigi_pv,2021-07-05,False,False,1,,4632,Trimbach,SO
587682,,,,,unlabeled,,False,False,1,,4663,Aarburg,AG
587753,,,,1.0,gigi_pv,2024-08-29,False,False,3,15.35,5103,Möriken-Wildegg,AG
588117,,,,1.0,gigi_pv,2021-04-15,False,False,2,,5103,Möriken AG,AG
588329,,,,1.0,gigi_pv,2021-04-23,False,False,1,,4657,Dulliken,SO
588589,,,,1.0,gigi_pv,2022-03-30,False,False,1,,5000,Aarau,AG
588885,,,,1.0,gigi_pv,2021-11-24,False,False,2,,8903,Birmensdorf ZH,ZH
589123,,,,1.0,gigi_battery,,False,True,3,,5014,Gretzenbach,SO
589133,,,,,unlabeled,,False,False,1,,4658,Däniken SO,SO
589743,,,,,unlabeled,2021-12-14,False,False,1,,5442,Fislisbach,AG
589903,,,,,unlabeled,,False,False,1,,5036,Oberentfelden,AG
590117,,,,1.0,gigi_pv,,False,False,1,,4303,Kaiseraugst,AG
590142,,,,1.0,gigi_pv,2023-11-08,False,False,4,,5000,Aarau,AG
590480,,,,1.0,gigi_pv,2021-12-08,False,False,2,,5210,Windisch,AG
590582,,,,1.0,gigi_pv,2022-09-07,False,False,1,,5620,Bremgarten AG,AG
590937,,,,1.0,gigi_pv,2022-10-03,False,True,2,,5512,Wohlenschwil,AG
591100,,,,1.0,gigi_pv,2022-05-20,False,False,1,,5213,Villnachern,AG
591191,,,,,unlabeled,,False,False,1,,5018,Erlinsbach,AG
591571,101874,CH1011701234500000000000002130465,541335.0,1.0,gigi_pv,2024-06-27,True,False,2,,5426,Lengnau AG,AG
591712,,,,1.0,gigi_pv,2022-04-26,False,False,2,,5200,Brugg AG,AG
592509,,,,1.0,gigi_pv,2021-09-21,False,False,2,,5034,Suhr,AG
592761,,,,1.0,gigi_battery,2022-02-17,False,False,1,,5028,Ueken,AG
592852,,,,1.0,gigi_pv,2024-10-10,False,False,2,,5242,Birr,AG
593014,,,,1.0,gigi_pv,2022-09-20,False,False,2,,5236,Remigen,AG
593030,,,,1.0,gigi_pv,2022-04-06,False,False,1,,5242,Birr,AG
593131,,,,1.0,gigi_pv,2022-05-04,False,False,1,,4310,Rheinfelden,AG
593329,,,,1.0,gigi_pv,2023-09-22,False,False,1,12.45,5200,Brugg AG,AG
593365,,,,1.0,gigi_pv,2022-06-30,False,False,1,,5103,Möriken AG,AG
593387,,,,1.0,gigi_pv,2022-04-14,False,False,1,,5712,Beinwil am See,AG
593403,,,,1.0,gigi_pv,2022-07-21,False,False,1,,5430,Wettingen,AG
593820,,,,1.0,gigi_pv,2022-09-08,False,False,1,,5432,Neuenhof,AG
593829,170123,CH1011701234500000000000002134114,545986.0,1.0,gigi_pv,2022-08-16,True,False,1,,5425,Schneisingen,AG
594002,,,,1.0,gigi_pv,2022-09-19,False,False,1,,5035,Unterentfelden,AG
594027,,,,1.0,gigi_pv,2022-04-28,False,False,1,,5034,Suhr,AG
594045,,,,1.0,gigi_pv,2022-04-12,False,False,1,,5033,Buchs AG,AG
594108,,,,1.0,gigi_pv,2021-11-15,False,False,1,,5430,Wettingen,AG
594211,,,,1.0,gigi_pv,2022-05-19,False,False,3,,5415,Nussbaumen AG,AG
594379,166880,CH1011701234500000000000002129718,540585.0,1.0,gigi_pv,2024-02-07,True,False,1,,4333,Münchwilen AG,AG
594402,,,,1.0,gigi_pv,2022-05-16,False,False,1,,5412,Gebenstorf,AG
594446,,,,1.0,gigi_pv,2022-02-03,False,False,1,,5022,Rombach,AG
594448,,,,1.0,gigi_pv,2021-12-14,False,True,2,,5042,Hirschthal,AG
594950,,,,1.0,gigi_pv,2023-07-25,False,False,2,20.54,5103,Möriken AG,AG
595118,,,,,unlabeled,,False,False,1,,4800,Zofingen,AG
595302,,,,1.0,gigi_pv,2022-11-24,False,False,3,,5400,Baden,AG
595391,,,,1.0,gigi_pv,2022-11-03,False,False,1,,4665,Oftringen,AG
595636,,,,1.0,gigi_pv,2022-05-31,False,False,1,,5076,Bözen,AG
595687,134962,CH1011701234500000000000002137798,550867.0,1.0,gigi_pv,,True,False,1,13.49,4310,Rheinfelden,AG
595711,,,,1.0,gigi_pv,,False,True,2,0.0,8962,Bergdietikon,AG
595793,,,,1.0,gigi_pv,2022-03-10,False,False,1,,5036,Oberentfelden,AG
595809,,,,1.0,gigi_pv,2023-05-24,False,False,1,,5626,Hermetschwil-Staffeln,AG
595906,,,,1.0,gigi_pv,2022-03-16,False,False,2,,8964,Rudolfstetten,AG
595907,,,,1.0,gigi_pv,2022-03-14,False,False,1,,8964,Rudolfstetten,AG
595990,,,,1.0,gigi_pv,2022-10-21,False,False,3,,5033,Buchs AG,AG
596018,,,,1.0,gigi_pv,2022-08-09,False,False,2,,5233,Stilli,AG
596019,,,,1.0,gigi_pv,2022-01-11,False,True,4,,5728,Gontenschwil,AG
596077,,,,1.0,gigi_pv,2023-10-13,False,False,1,,5272,Gansingen,AG
596167,,,,1.0,gigi_pv,2023-01-24,False,False,2,,4665,Oftringen,AG
596257,,,,1.0,gigi_pv,2022-11-22,False,False,1,,4665,Oftringen,AG
596313,,,,1.0,gigi_pv,2022-12-22,False,False,2,,4852,Rothrist,AG
596361,,,,1.0,gigi_pv,2022-12-15,False,True,3,,5242,Lupfig,AG
596391,,,,1.0,gigi_pv,2023-03-08,False,False,1,,5116,Schinznach Bad,AG
596414,,,,1.0,gigi_pv,2023-05-02,False,False,1,,8967,Widen,AG
596437,,,,1.0,gigi_pv,,False,False,1,,4657,Dulliken,SO
596456,,,,1.0,gigi_battery,,False,False,1,,5722,Gränichen,AG
596560,,,,1.0,gigi_pv,2023-07-27,False,False,1,,4663,Aarburg,AG
596561,,,,1.0,gigi_pv,2023-09-22,False,False,1,,5430,Wettingen,AG
596641,,,,1.0,gigi_pv,2023-06-13,False,False,2,,4464,Maisprach,BL
596691,,,,1.0,gigi_pv,2022-09-02,False,False,1,,5610,Wohlen AG,AG
596760,,,,1.0,gigi_pv,2022-04-19,False,False,2,,4657,Dulliken,SO
596934,,,,1.0,gigi_pv,2022-09-08,False,False,1,,5432,Neuenhof,AG
596967,,,,,unlabeled,,False,False,1,,5000,Aarau,AG
597714,,,,1.0,gigi_pv,2022-03-23,False,False,2,,5073,Gipf-Oberfrick,AG
688436,136761,CH1011701234500000000000002093046,505065.0,1.0,gigi_pv,2026-04-27,True,False,1,156.8,5620,Bremgarten AG,AG
688436,171608,CH1011701234500000000000002140970,554419.0,1.0,gigi_pv,2026-04-27,True,False,1,156.8,5620,Bremgarten AG,AG
688436,157121,CH1011701234500000000000000534290,370581.0,1.0,gigi_pv,2026-04-27,True,False,1,156.8,5620,Bremgarten AG,AG
689836,119923,CH1011701234500000000000002131763,542646.0,1.0,gigi_pv,2024-11-05,True,False,1,23.93,5237,Mönthal,AG
690299,142292,CH1011701234500000000000002102843,518511.0,1.0,gigi_pv,2021-02-18,True,False,2,,4317,Wegenstetten,AG
690299,142434,CH1011701234500000000000000567064,419386.0,1.0,gigi_pv,2021-02-18,True,False,2,,4317,Wegenstetten,AG
